city,locality,property_type,bhk,area,furnishing,age,parking,price
Surat,Adajan,Apartment,2,1541,Furnished,25,Yes,75.31
Surat,Pal,Apartment,4,3463,Semi-furnished,2,Yes,42.3
Ahmedabad,Gota,Independent House,2,4778,Semi-furnished,30,Yes,37.32
Surat,Piplod,Villa,5,4823,Furnished,2,Yes,19.92
Ahmedabad,Bopal,Independent House,3,4451,Semi-furnished,15,No,65.12
Ahmedabad,SG Highway,Apartment,4,3422,Furnished,23,Yes,155.06
Ahmedabad,Gota,Independent House,3,1708,Unfurnished,18,No,101.51
Surat,Adajan,Apartment,5,4112,Unfurnished,34,No,179.15
Ahmedabad,Navrangpura,Independent House,4,4587,Furnished,23,No,34.3
Ahmedabad,Satellite,Villa,4,3615,Furnished,9,No,147.31
Surat,Pal,Independent House,3,4169,Semi-furnished,30,No,197.4
Ahmedabad,Gota,Independent House,3,812,Furnished,33,Yes,119.21
Surat,Piplod,Apartment,2,2178,Semi-furnished,23,No,81.81
Ahmedabad,Navrangpura,Villa,3,2224,Semi-furnished,17,No,91.23
Ahmedabad,Satellite,Villa,2,951,Unfurnished,9,Yes,80.96
Surat,Pal,Villa,2,3969,Semi-furnished,8,Yes,135.16
Surat,Adajan,Villa,3,1699,Semi-furnished,8,Yes,198.77
Ahmedabad,Bopal,Villa,4,4955,Unfurnished,3,No,176.86
Surat,Vesu,Independent House,3,513,Semi-furnished,35,Yes,184.64
Ahmedabad,Navrangpura,Villa,1,3748,Furnished,18,No,84.6
Ahmedabad,Navrangpura,Villa,4,4425,Semi-furnished,24,No,130.98
Surat,Adajan,Independent House,1,4479,Semi-furnished,4,No,189.85
Surat,Adajan,Independent House,2,3808,Unfurnished,5,No,41.19
Ahmedabad,Gota,Villa,3,2332,Unfurnished,22,No,165.12
Surat,Vesu,Villa,5,1834,Unfurnished,9,No,56.48
Ahmedabad,Navrangpura,Independent House,2,3892,Furnished,19,Yes,140.2
Surat,Piplod,Apartment,2,3661,Furnished,2,No,23.41
Surat,Adajan,Apartment,4,4244,Furnished,35,Yes,31.4
Ahmedabad,Bopal,Villa,4,3892,Furnished,7,Yes,28.27
Ahmedabad,SG Highway,Villa,3,1114,Furnished,8,Yes,54.85
Ahmedabad,Gota,Villa,5,4635,Unfurnished,27,No,60.94
Ahmedabad,SG Highway,Independent House,4,2291,Unfurnished,35,Yes,186.91
Surat,Adajan,Apartment,4,2797,Unfurnished,13,No,180.25
Ahmedabad,Bopal,Villa,2,2861,Furnished,29,Yes,177.68
Ahmedabad,Gota,Apartment,2,1290,Furnished,26,Yes,178.74
Surat,Adajan,Villa,3,1135,Semi-furnished,34,Yes,73.72
Surat,Piplod,Independent House,4,4801,Semi-furnished,33,No,86.49
Ahmedabad,Bopal,Independent House,5,1408,Unfurnished,8,Yes,73.75
Surat,Adajan,Independent House,5,4027,Furnished,22,No,129.14
Ahmedabad,Gota,Independent House,4,2304,Furnished,24,No,149.85
Surat,Piplod,Villa,5,2372,Unfurnished,28,Yes,177.35
Ahmedabad,Satellite,Villa,3,4963,Furnished,29,Yes,16.04
Surat,Piplod,Independent House,2,1032,Semi-furnished,14,No,180.09
Surat,Althan,Independent House,5,1355,Semi-furnished,9,No,166.71
Ahmedabad,Navrangpura,Villa,5,3389,Semi-furnished,14,No,119.82
Surat,Althan,Independent House,4,1095,Unfurnished,24,Yes,85.11
Surat,Pal,Independent House,4,3124,Semi-furnished,9,No,191.1
Ahmedabad,Bopal,Independent House,3,4285,Unfurnished,8,Yes,110.79
Ahmedabad,Gota,Villa,3,1793,Unfurnished,6,No,109.89
Surat,Althan,Villa,2,959,Semi-furnished,11,No,65.12
Surat,Adajan,Villa,3,3393,Furnished,16,Yes,108.2
Ahmedabad,SG Highway,Independent House,2,4951,Unfurnished,23,No,114.01
Ahmedabad,Satellite,Apartment,1,4035,Furnished,7,No,141.22
Surat,Adajan,Apartment,4,4911,Semi-furnished,9,No,68.0
Surat,Adajan,Independent House,4,1331,Semi-furnished,16,Yes,133.66
Ahmedabad,Satellite,Apartment,4,3665,Semi-furnished,13,No,195.18
Ahmedabad,Bopal,Apartment,3,1945,Semi-furnished,2,Yes,193.26
Surat,Adajan,Apartment,5,3214,Unfurnished,17,Yes,195.58
Ahmedabad,Satellite,Independent House,5,3554,Semi-furnished,22,No,100.98
Ahmedabad,SG Highway,Villa,5,680,Furnished,5,No,37.73
Ahmedabad,Satellite,Apartment,5,2220,Semi-furnished,34,Yes,26.28
Ahmedabad,Satellite,Apartment,4,3214,Furnished,18,Yes,171.11
Ahmedabad,Gota,Independent House,3,4521,Furnished,25,No,144.81
Surat,Pal,Villa,1,3749,Semi-furnished,6,No,140.14
Ahmedabad,Bopal,Independent House,5,961,Unfurnished,29,Yes,101.46
Surat,Vesu,Independent House,2,1271,Semi-furnished,28,Yes,148.37
Surat,Vesu,Apartment,1,1037,Unfurnished,30,Yes,154.27
Ahmedabad,Navrangpura,Apartment,5,3326,Furnished,11,No,62.74
Surat,Piplod,Villa,5,2188,Semi-furnished,21,Yes,32.15
Surat,Piplod,Independent House,5,4357,Semi-furnished,13,No,87.93
Surat,Pal,Villa,5,1485,Furnished,24,Yes,168.78
Surat,Vesu,Apartment,3,2451,Semi-furnished,30,No,54.68
Ahmedabad,Navrangpura,Independent House,3,3634,Unfurnished,15,Yes,57.19
Ahmedabad,Bopal,Independent House,1,3015,Semi-furnished,17,Yes,127.09
Surat,Althan,Villa,5,4504,Semi-furnished,3,No,140.19
Surat,Vesu,Apartment,4,4079,Unfurnished,6,No,189.54
Surat,Piplod,Apartment,4,1816,Furnished,16,Yes,80.95
Surat,Adajan,Apartment,2,1568,Furnished,18,No,112.47
Ahmedabad,Gota,Independent House,1,1508,Semi-furnished,14,No,25.19
Ahmedabad,SG Highway,Apartment,2,1772,Semi-furnished,31,Yes,13.7
Ahmedabad,Bopal,Villa,5,698,Semi-furnished,33,No,165.6
Surat,Vesu,Villa,2,3310,Furnished,3,No,155.99
Ahmedabad,Bopal,Independent House,2,1593,Unfurnished,5,Yes,123.28
Surat,Vesu,Independent House,5,2209,Semi-furnished,35,Yes,139.58
Surat,Adajan,Villa,2,4485,Furnished,11,No,107.56
Surat,Vesu,Independent House,3,1032,Unfurnished,34,Yes,63.95
Surat,Pal,Independent House,3,4286,Semi-furnished,30,Yes,195.44
Ahmedabad,Satellite,Apartment,4,2077,Furnished,31,Yes,127.94
Surat,Adajan,Independent House,3,4669,Semi-furnished,22,Yes,147.39
Ahmedabad,Bopal,Apartment,5,3716,Unfurnished,12,Yes,87.83
Ahmedabad,Gota,Apartment,3,2679,Semi-furnished,7,Yes,57.85
Surat,Althan,Independent House,3,3966,Unfurnished,3,No,191.96
Ahmedabad,Satellite,Villa,4,4473,Unfurnished,34,No,59.62
Ahmedabad,Navrangpura,Independent House,1,2807,Unfurnished,15,No,157.74
Ahmedabad,Satellite,Apartment,3,2372,Furnished,13,Yes,50.91
Ahmedabad,Navrangpura,Apartment,3,1253,Furnished,22,Yes,89.94
Ahmedabad,Gota,Villa,1,1335,Unfurnished,27,Yes,100.9
Surat,Piplod,Independent House,4,2365,Furnished,3,No,115.25
Surat,Vesu,Apartment,2,838,Semi-furnished,15,Yes,30.58
Surat,Althan,Villa,4,1781,Semi-furnished,29,Yes,28.59
Surat,Piplod,Independent House,3,4637,Unfurnished,12,Yes,49.12
Surat,Althan,Independent House,3,2873,Semi-furnished,19,Yes,109.29
Ahmedabad,Navrangpura,Independent House,5,1998,Furnished,21,No,107.31
Surat,Althan,Villa,4,2158,Semi-furnished,22,Yes,138.0
Ahmedabad,Gota,Independent House,1,2494,Furnished,33,Yes,166.74
Surat,Adajan,Apartment,3,4223,Unfurnished,15,Yes,193.97
Surat,Vesu,Apartment,3,1668,Furnished,26,No,150.96
Ahmedabad,SG Highway,Apartment,3,3379,Furnished,34,No,24.01
Surat,Vesu,Independent House,3,2570,Semi-furnished,15,No,38.88
Surat,Althan,Villa,2,4439,Unfurnished,14,Yes,157.21
Ahmedabad,SG Highway,Independent House,5,2952,Semi-furnished,31,Yes,98.0
Surat,Piplod,Villa,3,3397,Semi-furnished,8,Yes,50.38
Surat,Piplod,Apartment,2,2502,Semi-furnished,2,No,138.43
Surat,Vesu,Apartment,2,2095,Furnished,17,No,58.96
Surat,Pal,Independent House,4,2940,Furnished,10,No,162.46
Ahmedabad,SG Highway,Apartment,3,4413,Furnished,3,No,119.8
Ahmedabad,Gota,Apartment,2,2541,Unfurnished,3,No,20.51
Ahmedabad,Bopal,Villa,1,607,Unfurnished,12,No,107.16
Ahmedabad,SG Highway,Independent House,1,590,Furnished,29,No,64.57
Surat,Piplod,Apartment,5,3948,Semi-furnished,20,Yes,44.94
Surat,Pal,Apartment,4,1427,Furnished,16,Yes,46.58
Surat,Adajan,Apartment,3,3423,Unfurnished,15,Yes,17.39
Ahmedabad,SG Highway,Villa,5,3355,Unfurnished,5,Yes,21.43
Ahmedabad,SG Highway,Apartment,5,4599,Unfurnished,20,Yes,121.76
Ahmedabad,Navrangpura,Apartment,1,719,Furnished,22,Yes,157.8
Ahmedabad,Satellite,Apartment,3,1246,Furnished,28,No,189.97
Ahmedabad,Navrangpura,Independent House,5,665,Semi-furnished,25,No,34.98
Ahmedabad,Navrangpura,Apartment,3,1598,Semi-furnished,12,Yes,14.0
Ahmedabad,Bopal,Villa,4,944,Unfurnished,16,No,136.61
Surat,Pal,Apartment,2,3975,Furnished,6,Yes,55.37
Ahmedabad,Satellite,Independent House,1,4535,Unfurnished,9,No,158.39
Surat,Althan,Independent House,5,3988,Semi-furnished,12,Yes,199.57
Ahmedabad,Satellite,Independent House,4,4275,Semi-furnished,16,No,167.76
Ahmedabad,Navrangpura,Villa,1,1049,Unfurnished,9,Yes,82.44
Surat,Althan,Apartment,4,4930,Semi-furnished,10,No,195.11
Ahmedabad,SG Highway,Apartment,1,4350,Unfurnished,21,No,32.84
Ahmedabad,Satellite,Villa,1,4689,Unfurnished,18,No,22.83
Surat,Pal,Villa,2,4639,Unfurnished,30,No,139.11
Ahmedabad,Satellite,Apartment,3,2185,Semi-furnished,4,Yes,25.92
Surat,Althan,Villa,1,4345,Semi-furnished,26,Yes,109.89
Ahmedabad,SG Highway,Villa,5,1567,Furnished,22,Yes,164.69
Ahmedabad,Satellite,Villa,1,3913,Unfurnished,24,Yes,150.98
Surat,Piplod,Independent House,2,3611,Semi-furnished,25,Yes,21.12
Ahmedabad,Satellite,Independent House,3,880,Unfurnished,25,Yes,102.37
Ahmedabad,Satellite,Independent House,1,4613,Unfurnished,29,No,87.26
Surat,Althan,Apartment,1,1760,Furnished,20,Yes,153.74
Surat,Piplod,Apartment,4,3628,Furnished,15,No,172.73
Ahmedabad,Satellite,Villa,2,511,Semi-furnished,31,Yes,103.67
Surat,Piplod,Apartment,1,2885,Furnished,24,Yes,194.32
Ahmedabad,Navrangpura,Apartment,4,720,Unfurnished,12,Yes,59.18
Surat,Althan,Apartment,4,3162,Semi-furnished,17,No,93.66
Ahmedabad,Satellite,Villa,5,4567,Furnished,18,Yes,184.87
Ahmedabad,Navrangpura,Apartment,4,4468,Unfurnished,6,Yes,72.74
Surat,Pal,Apartment,4,3468,Semi-furnished,14,No,189.9
Surat,Vesu,Apartment,3,1375,Unfurnished,3,Yes,23.4
Surat,Althan,Independent House,2,2955,Furnished,32,Yes,95.95
Surat,Althan,Villa,1,2626,Semi-furnished,16,No,39.97
Surat,Althan,Apartment,3,4057,Unfurnished,15,No,17.82
Ahmedabad,Navrangpura,Villa,3,1244,Furnished,14,No,23.22
Ahmedabad,Gota,Villa,1,1231,Semi-furnished,5,No,15.82
Surat,Vesu,Independent House,4,1350,Furnished,18,No,193.81
Ahmedabad,SG Highway,Independent House,5,4749,Furnished,4,Yes,43.63
Ahmedabad,Gota,Villa,3,2972,Furnished,34,Yes,162.75
Surat,Adajan,Villa,3,2452,Furnished,33,No,86.63
Ahmedabad,Gota,Independent House,1,1783,Furnished,25,Yes,66.35
Ahmedabad,Satellite,Apartment,1,1820,Furnished,5,Yes,76.37
Ahmedabad,Navrangpura,Villa,2,827,Unfurnished,23,Yes,172.34
Surat,Pal,Apartment,5,3312,Semi-furnished,2,No,13.54
Surat,Piplod,Independent House,5,3054,Unfurnished,16,Yes,112.86
Ahmedabad,Gota,Apartment,3,1918,Furnished,16,No,114.36
Ahmedabad,Navrangpura,Independent House,4,4008,Unfurnished,12,No,197.31
Ahmedabad,Gota,Apartment,2,3180,Semi-furnished,17,Yes,194.39
Ahmedabad,Gota,Independent House,5,3238,Unfurnished,27,Yes,54.37
Ahmedabad,SG Highway,Independent House,4,649,Unfurnished,2,No,44.86
Ahmedabad,Gota,Independent House,1,1728,Semi-furnished,21,Yes,180.75
Surat,Piplod,Independent House,4,4544,Furnished,19,Yes,165.93
Ahmedabad,SG Highway,Apartment,5,2253,Semi-furnished,23,Yes,42.49
Surat,Pal,Independent House,4,3190,Furnished,24,No,78.55
Surat,Vesu,Apartment,5,3864,Furnished,26,Yes,168.39
Surat,Piplod,Villa,1,4620,Semi-furnished,26,Yes,93.16
Ahmedabad,Satellite,Independent House,5,761,Unfurnished,25,Yes,28.75
Surat,Adajan,Independent House,5,1917,Furnished,31,No,122.68
Ahmedabad,Satellite,Independent House,4,3946,Unfurnished,21,No,114.31
Ahmedabad,SG Highway,Independent House,3,4070,Furnished,14,No,39.84
Ahmedabad,Gota,Apartment,5,4186,Unfurnished,14,Yes,165.82
Ahmedabad,Satellite,Independent House,2,2411,Furnished,22,No,102.68
Surat,Adajan,Independent House,2,1498,Semi-furnished,32,Yes,197.9
Surat,Althan,Apartment,5,1623,Unfurnished,26,No,131.65
Ahmedabad,Gota,Independent House,5,3900,Furnished,11,No,11.8
Ahmedabad,Gota,Independent House,1,2390,Semi-furnished,14,Yes,106.42
Surat,Pal,Apartment,1,1850,Furnished,28,No,44.54
Ahmedabad,Gota,Independent House,5,2502,Unfurnished,13,No,75.58
Surat,Piplod,Villa,3,3603,Furnished,12,Yes,107.67
Ahmedabad,Satellite,Villa,1,3974,Furnished,32,No,56.62
Ahmedabad,Satellite,Villa,5,1494,Semi-furnished,17,Yes,145.37
Ahmedabad,Gota,Apartment,4,4932,Semi-furnished,3,Yes,143.27
Ahmedabad,Bopal,Apartment,3,2560,Semi-furnished,22,Yes,106.07
Surat,Althan,Independent House,4,4986,Unfurnished,16,No,75.99
Ahmedabad,SG Highway,Apartment,4,2940,Semi-furnished,12,No,192.57
Surat,Adajan,Apartment,5,3157,Semi-furnished,22,No,68.82
Ahmedabad,Navrangpura,Villa,3,3961,Furnished,32,No,152.21
Ahmedabad,SG Highway,Apartment,2,1133,Furnished,24,No,20.58
Ahmedabad,Navrangpura,Apartment,3,3851,Unfurnished,32,Yes,182.84
Ahmedabad,Satellite,Apartment,5,3254,Semi-furnished,24,No,99.67
Surat,Adajan,Villa,5,4410,Unfurnished,34,No,136.18
Surat,Pal,Independent House,2,776,Unfurnished,13,Yes,119.95
Surat,Vesu,Independent House,5,4312,Furnished,15,No,63.45
Ahmedabad,Gota,Apartment,3,1345,Furnished,18,No,189.37
Ahmedabad,Satellite,Independent House,1,2576,Semi-furnished,5,Yes,145.9
Surat,Althan,Apartment,3,1498,Semi-furnished,13,No,11.69
Ahmedabad,SG Highway,Apartment,5,3759,Semi-furnished,19,Yes,49.67
Ahmedabad,Gota,Villa,1,2133,Furnished,7,No,31.07
Ahmedabad,Satellite,Apartment,3,1052,Furnished,24,Yes,46.12
Ahmedabad,Bopal,Apartment,1,897,Semi-furnished,13,Yes,197.34
Surat,Althan,Apartment,2,1234,Furnished,28,No,192.87
Ahmedabad,SG Highway,Independent House,4,4077,Furnished,21,No,71.3
Surat,Piplod,Villa,1,1512,Unfurnished,3,Yes,103.21
Surat,Pal,Independent House,3,1906,Semi-furnished,29,Yes,167.03
Surat,Piplod,Villa,5,3221,Semi-furnished,21,No,85.85
Ahmedabad,Navrangpura,Villa,5,3243,Furnished,27,No,149.8
Ahmedabad,Gota,Apartment,1,3272,Semi-furnished,11,No,119.49
Surat,Adajan,Villa,5,599,Furnished,27,No,124.04
Surat,Adajan,Apartment,5,4443,Semi-furnished,5,Yes,177.59
Surat,Pal,Villa,1,2056,Unfurnished,12,Yes,73.29
Ahmedabad,Gota,Independent House,3,4440,Unfurnished,20,No,92.26
Surat,Althan,Apartment,1,736,Unfurnished,8,Yes,141.87
Surat,Althan,Apartment,5,3284,Unfurnished,30,Yes,63.18
Surat,Vesu,Villa,2,881,Furnished,16,Yes,134.02
Surat,Adajan,Villa,5,4497,Unfurnished,28,No,80.32
Surat,Althan,Independent House,4,1565,Unfurnished,34,No,171.12
Surat,Adajan,Apartment,3,2989,Semi-furnished,18,No,144.91
Ahmedabad,SG Highway,Apartment,2,3676,Unfurnished,18,Yes,11.85
Ahmedabad,SG Highway,Apartment,1,4631,Furnished,26,Yes,173.47
Surat,Adajan,Villa,3,4914,Unfurnished,4,No,179.22
Ahmedabad,Navrangpura,Villa,1,1603,Semi-furnished,8,No,71.8
Ahmedabad,SG Highway,Independent House,5,3957,Furnished,27,No,11.71
Ahmedabad,Gota,Independent House,3,3083,Semi-furnished,2,No,129.26
Surat,Althan,Villa,2,634,Unfurnished,26,No,176.5
Surat,Piplod,Villa,3,3410,Furnished,13,No,16.52
Ahmedabad,Gota,Independent House,1,1183,Unfurnished,3,No,146.73
Ahmedabad,Satellite,Villa,1,4947,Unfurnished,22,No,166.7
Surat,Althan,Villa,5,2375,Semi-furnished,17,Yes,145.83
Surat,Vesu,Independent House,5,823,Furnished,14,Yes,187.56
Ahmedabad,Gota,Apartment,5,1961,Furnished,12,Yes,30.32
Surat,Pal,Independent House,4,3319,Furnished,7,No,57.12
Ahmedabad,SG Highway,Independent House,4,2912,Unfurnished,27,No,63.29
Surat,Vesu,Villa,4,2476,Unfurnished,33,Yes,157.87
Ahmedabad,Satellite,Independent House,3,1405,Semi-furnished,10,No,10.59
Ahmedabad,Gota,Villa,4,4808,Unfurnished,31,Yes,189.24
Surat,Vesu,Villa,1,2939,Furnished,9,No,141.74
Ahmedabad,Satellite,Villa,5,1634,Unfurnished,19,No,118.24
Surat,Vesu,Apartment,2,2290,Furnished,34,Yes,135.64
Surat,Vesu,Independent House,2,4902,Semi-furnished,26,No,169.94
Ahmedabad,Navrangpura,Independent House,1,4007,Furnished,33,No,172.47
Ahmedabad,SG Highway,Apartment,2,1943,Semi-furnished,22,No,107.32
Surat,Vesu,Villa,4,4415,Furnished,5,No,198.28
Surat,Pal,Villa,4,1686,Furnished,7,No,53.54
Surat,Althan,Apartment,1,4121,Furnished,14,No,150.59
Surat,Piplod,Villa,2,939,Unfurnished,28,Yes,93.18
Surat,Vesu,Villa,2,3549,Unfurnished,12,Yes,48.45
Surat,Adajan,Independent House,4,1341,Furnished,15,No,63.53
Ahmedabad,Bopal,Apartment,1,4267,Unfurnished,26,No,16.28
Ahmedabad,Navrangpura,Apartment,3,4591,Semi-furnished,8,No,96.34
Surat,Vesu,Villa,2,3298,Semi-furnished,19,No,145.79
Ahmedabad,Gota,Apartment,1,1317,Unfurnished,6,Yes,188.06
Surat,Adajan,Villa,5,1986,Furnished,5,No,142.19
Ahmedabad,Bopal,Independent House,1,3711,Semi-furnished,29,Yes,25.75
Surat,Piplod,Independent House,2,4978,Unfurnished,7,No,141.58
Surat,Piplod,Villa,2,1174,Furnished,23,Yes,107.4
Ahmedabad,SG Highway,Villa,3,3196,Semi-furnished,20,Yes,82.67
Surat,Vesu,Independent House,5,765,Unfurnished,35,Yes,138.21
Surat,Piplod,Villa,2,4309,Furnished,26,No,96.33
Surat,Adajan,Apartment,1,3052,Semi-furnished,33,Yes,105.74
Surat,Althan,Villa,4,578,Furnished,26,No,50.28
Ahmedabad,Gota,Villa,5,4337,Semi-furnished,14,Yes,12.34
Ahmedabad,Gota,Villa,5,704,Furnished,3,No,43.59
Ahmedabad,Navrangpura,Apartment,3,1512,Semi-furnished,3,No,37.62
Ahmedabad,Satellite,Apartment,4,4182,Semi-furnished,33,No,85.08
Ahmedabad,Navrangpura,Villa,2,3918,Semi-furnished,7,Yes,189.75
Ahmedabad,Bopal,Apartment,1,2007,Furnished,10,Yes,92.21
Surat,Althan,Independent House,3,2867,Unfurnished,13,No,123.24
Surat,Althan,Apartment,2,3875,Furnished,20,No,156.5
Ahmedabad,Satellite,Apartment,4,1420,Unfurnished,26,Yes,88.07
Surat,Althan,Villa,1,2499,Unfurnished,8,Yes,186.52
Surat,Pal,Apartment,5,3752,Furnished,34,No,169.05
Surat,Pal,Villa,3,2260,Unfurnished,14,No,43.44
Ahmedabad,Navrangpura,Villa,5,537,Semi-furnished,26,No,17.7
Ahmedabad,Gota,Independent House,3,2358,Furnished,27,No,126.07
Surat,Adajan,Apartment,2,2254,Furnished,19,Yes,175.9
Surat,Althan,Apartment,3,3580,Semi-furnished,9,No,41.45
Surat,Vesu,Villa,1,2503,Unfurnished,16,Yes,40.31
Ahmedabad,Satellite,Villa,4,2173,Semi-furnished,3,No,153.38
Surat,Vesu,Apartment,4,1189,Furnished,24,No,156.87
Ahmedabad,Navrangpura,Villa,1,1405,Unfurnished,15,No,134.33
Surat,Adajan,Independent House,1,763,Semi-furnished,29,No,27.98
Ahmedabad,Bopal,Villa,2,3578,Semi-furnished,21,No,91.19
Surat,Pal,Apartment,1,953,Unfurnished,2,Yes,14.25
Surat,Althan,Villa,2,4167,Semi-furnished,24,No,142.15
Surat,Vesu,Independent House,1,2152,Unfurnished,17,No,91.89
Ahmedabad,Satellite,Independent House,4,2416,Semi-furnished,21,No,176.22
Ahmedabad,Satellite,Villa,5,2547,Furnished,22,Yes,56.78
Surat,Vesu,Apartment,3,1420,Semi-furnished,31,No,146.84
Ahmedabad,Satellite,Apartment,3,550,Semi-furnished,8,No,54.24
Ahmedabad,Navrangpura,Independent House,5,4691,Semi-furnished,22,No,91.15
Ahmedabad,Satellite,Villa,3,1341,Unfurnished,21,Yes,197.32
Surat,Piplod,Apartment,2,2444,Unfurnished,15,Yes,13.39
Ahmedabad,Gota,Independent House,2,4957,Semi-furnished,23,Yes,17.85
Ahmedabad,Satellite,Villa,5,925,Unfurnished,12,No,124.12
Surat,Pal,Apartment,5,4317,Semi-furnished,26,No,31.75
Ahmedabad,Satellite,Independent House,5,522,Semi-furnished,35,Yes,25.79
Surat,Vesu,Independent House,1,3461,Furnished,19,No,82.89
Surat,Pal,Independent House,2,1520,Furnished,19,Yes,121.0
Surat,Pal,Apartment,4,4585,Furnished,19,Yes,63.69
Ahmedabad,SG Highway,Apartment,2,1600,Semi-furnished,5,No,58.08
Ahmedabad,Gota,Villa,5,4502,Unfurnished,26,No,33.83
Ahmedabad,Bopal,Independent House,3,4258,Furnished,17,No,169.38
Ahmedabad,Bopal,Apartment,3,1830,Unfurnished,22,No,178.56
Ahmedabad,SG Highway,Independent House,1,3976,Unfurnished,15,Yes,37.65
Surat,Vesu,Apartment,4,3498,Unfurnished,7,No,128.68
Surat,Althan,Apartment,5,3330,Unfurnished,16,No,143.05
Ahmedabad,Bopal,Independent House,1,3620,Semi-furnished,7,Yes,10.49
Surat,Adajan,Apartment,3,2337,Semi-furnished,23,Yes,143.8
Surat,Vesu,Apartment,4,4240,Furnished,20,Yes,86.63
Surat,Pal,Apartment,5,4025,Furnished,20,Yes,196.26
Ahmedabad,Bopal,Independent House,4,1050,Unfurnished,3,Yes,129.5
Surat,Vesu,Independent House,5,4484,Furnished,30,Yes,194.46
Ahmedabad,Gota,Villa,2,1721,Semi-furnished,34,Yes,24.05
Surat,Vesu,Apartment,1,3968,Unfurnished,26,No,75.77
Ahmedabad,Bopal,Apartment,1,1322,Furnished,7,Yes,122.85
Surat,Althan,Apartment,5,4642,Semi-furnished,21,No,154.5
Surat,Vesu,Independent House,1,1579,Furnished,19,No,172.79
Surat,Vesu,Apartment,3,3911,Furnished,19,No,121.11
Ahmedabad,SG Highway,Independent House,3,1044,Furnished,2,Yes,85.42
Surat,Pal,Independent House,4,1772,Semi-furnished,18,Yes,120.46
Surat,Vesu,Villa,4,1633,Unfurnished,33,Yes,147.0
Surat,Pal,Villa,5,3349,Furnished,22,No,196.65
Ahmedabad,SG Highway,Villa,1,3779,Semi-furnished,13,Yes,65.82
Ahmedabad,Bopal,Apartment,1,4260,Furnished,9,No,112.91
Surat,Piplod,Independent House,2,1345,Furnished,23,No,21.45
Ahmedabad,Bopal,Independent House,4,2648,Furnished,23,No,32.43
Surat,Adajan,Apartment,4,4429,Furnished,31,No,165.24
Surat,Adajan,Villa,2,1408,Semi-furnished,16,Yes,165.1
Ahmedabad,Satellite,Apartment,4,4759,Furnished,33,No,27.29
Ahmedabad,Bopal,Independent House,5,1092,Furnished,7,No,178.58
Ahmedabad,Gota,Villa,1,2946,Semi-furnished,14,Yes,68.69
Ahmedabad,Gota,Independent House,4,2910,Semi-furnished,29,No,76.02
Ahmedabad,Satellite,Villa,5,2621,Furnished,33,Yes,175.56
Ahmedabad,Navrangpura,Apartment,4,2390,Unfurnished,25,No,19.54
Ahmedabad,SG Highway,Independent House,1,1132,Furnished,21,No,142.83
Ahmedabad,Navrangpura,Independent House,1,2318,Semi-furnished,11,Yes,182.01
Surat,Adajan,Villa,4,3353,Unfurnished,8,No,58.16
Ahmedabad,Navrangpura,Apartment,4,970,Semi-furnished,35,No,95.23
Surat,Pal,Villa,4,1376,Unfurnished,5,Yes,59.68
Ahmedabad,SG Highway,Villa,5,2781,Semi-furnished,5,Yes,150.94
Ahmedabad,SG Highway,Apartment,3,3277,Unfurnished,16,No,49.38
Surat,Vesu,Independent House,1,4523,Furnished,6,No,72.88
Surat,Vesu,Independent House,3,3250,Furnished,5,Yes,60.79
Ahmedabad,Gota,Villa,1,1588,Semi-furnished,3,Yes,53.8
Ahmedabad,Bopal,Apartment,2,2988,Unfurnished,30,No,93.38
Ahmedabad,Bopal,Villa,4,3821,Semi-furnished,13,No,199.32
Surat,Vesu,Apartment,3,3188,Unfurnished,33,Yes,119.91
Surat,Althan,Apartment,4,832,Semi-furnished,21,No,170.95
Surat,Pal,Independent House,3,909,Semi-furnished,12,Yes,159.51
Ahmedabad,Gota,Apartment,2,1165,Unfurnished,28,No,145.26
Ahmedabad,Satellite,Apartment,4,3965,Unfurnished,24,No,51.82
Ahmedabad,SG Highway,Apartment,1,2502,Semi-furnished,23,Yes,75.64
Surat,Pal,Apartment,1,3038,Furnished,35,Yes,156.38
Surat,Pal,Apartment,2,4728,Furnished,9,Yes,15.85
Surat,Pal,Villa,2,726,Unfurnished,29,No,64.52
Surat,Adajan,Villa,3,1680,Unfurnished,26,No,128.56
Ahmedabad,Gota,Villa,1,3065,Furnished,17,Yes,181.09
Surat,Pal,Apartment,2,1695,Unfurnished,9,Yes,153.43
Ahmedabad,Navrangpura,Villa,4,2781,Unfurnished,18,No,102.3
Ahmedabad,Navrangpura,Apartment,4,944,Unfurnished,27,Yes,90.49
Surat,Althan,Independent House,1,3666,Unfurnished,28,No,160.1
Ahmedabad,Navrangpura,Independent House,4,4926,Furnished,5,Yes,92.18
Surat,Althan,Independent House,4,1772,Furnished,7,Yes,30.68
Surat,Adajan,Apartment,3,2514,Furnished,3,No,149.2
Surat,Vesu,Apartment,5,2931,Semi-furnished,18,Yes,141.25
Ahmedabad,Navrangpura,Villa,5,4357,Unfurnished,4,Yes,89.82
Surat,Pal,Independent House,2,1487,Unfurnished,3,Yes,144.64
